Cups                                     ;Fecha de la lectura;Hora de la lectura;Consumo (kwh);;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;11:30;27;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;11:45;26;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;12:00;27;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;12:15;26;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;12:30;28;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;12:45;26;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;13:00;26;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;13:15;27;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;13:30;26;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;13:45;28;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;14:00;29;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;14:15;26;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;14:30;28;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;14:45;28;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;15:00;27;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;15:15;27;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;15:30;26;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;15:45;24;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;16:00;25;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;16:15;24;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;16:30;25;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;16:45;24;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;17:00;21;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;17:15;20;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;17:30;20;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;17:45;19;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;18:00;17;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;18:15;18;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;18:30;20;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;18:45;17;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;19:00;17;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;19:15;19;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;19:30;14;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;19:45;14;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;20:00;13;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;20:15;11;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;20:30;12;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;20:45;12;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;21:00;11;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;21:15;10;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;21:30;9;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;21:45;8;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;22:00;8;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;22:15;8;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;22:30;7;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;22:45;7;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;23:00;7;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;23:15;7;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;23:30;7;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;23:45;8;;;;;;;;;;;
ES0022000005731860JV1P;23/10/2018;0:00;7;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;0:15;7;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;0:30;7;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;0:45;7;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;1:00;6;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;1:15;7;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;1:30;6;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;1:45;7;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;2:00;6;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;2:15;6;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;2:30;7;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;2:45;6;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;3:00;6;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;3:15;7;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;3:30;6;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;3:45;7;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;4:00;6;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;4:15;6;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;4:30;7;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;4:45;6;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;5:00;6;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;5:15;7;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;5:30;8;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;5:45;20;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;6:00;19;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;6:15;21;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;6:30;20;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;6:45;23;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;7:00;23;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;7:15;20;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;7:30;21;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;7:45;22;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;8:00;24;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;8:15;25;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;8:30;27;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;8:45;27;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;9:00;27;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;9:15;26;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;9:30;26;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;9:45;25;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;10:00;25;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;10:15;26;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;10:30;26;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;10:45;27;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;11:00;26;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;11:15;26;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;11:30;29;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;11:45;27;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;12:00;20;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;12:15;22;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;12:30;23;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;12:45;24;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;13:00;24;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;13:15;24;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;13:30;26;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;13:45;26;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;14:00;25;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;14:15;25;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;14:30;24;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;14:45;22;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;15:00;26;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;15:15;24;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;15:30;23;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;15:45;23;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;16:00;23;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;16:15;22;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;16:30;23;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;16:45;24;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;17:00;23;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;17:15;25;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;17:30;24;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;17:45;24;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;18:00;24;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;18:15;23;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;18:30;24;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;18:45;23;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;19:00;22;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;19:15;21;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;19:30;20;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;19:45;23;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;20:00;19;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;20:15;16;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;20:30;13;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;20:45;12;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;21:00;12;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;21:15;10;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;21:30;10;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;21:45;8;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;22:00;8;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;22:15;7;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;22:30;8;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;22:45;7;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;23:00;8;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;23:15;7;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;23:30;7;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;23:45;7;;;;;;;;;;;
ES0022000005731860JV1P;24/10/2018;0:00;7;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;0:15;8;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;0:30;7;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;0:45;7;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;1:00;7;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;1:15;7;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;1:30;6;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;1:45;7;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;2:00;6;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;2:15;7;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;2:30;6;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;2:45;7;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;3:00;6;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;3:15;7;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;3:30;6;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;3:45;7;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;4:00;6;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;4:15;6;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;4:30;7;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;4:45;6;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;5:00;7;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;5:15;6;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;5:30;9;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;5:45;22;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;6:00;20;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;6:15;18;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;6:30;22;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;6:45;23;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;7:00;21;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;7:15;23;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;7:30;25;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;7:45;23;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;8:00;24;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;8:15;26;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;8:30;29;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;8:45;29;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;9:00;28;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;9:15;25;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;9:30;26;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;9:45;26;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;10:00;26;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;10:15;24;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;10:30;25;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;10:45;25;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;11:00;26;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;11:15;26;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;11:30;25;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;11:45;25;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;12:00;28;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;12:15;29;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;12:30;28;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;12:45;28;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;13:00;29;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;13:15;28;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;13:30;27;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;13:45;27;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;14:00;30;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;14:15;30;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;14:30;30;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;14:45;26;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;15:00;26;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;15:15;27;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;15:30;26;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;15:45;24;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;16:00;22;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;16:15;22;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;16:30;24;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;16:45;25;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;17:00;24;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;17:15;25;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;17:30;26;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;17:45;27;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;18:00;28;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;18:15;29;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;18:30;26;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;18:45;27;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;19:00;24;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;19:15;22;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;19:30;22;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;19:45;21;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;20:00;20;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;20:15;15;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;20:30;14;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;20:45;13;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;21:00;13;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;21:15;12;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;21:30;12;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;21:45;12;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;22:00;9;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;22:15;8;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;22:30;8;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;22:45;8;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;23:00;8;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;23:15;7;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;23:30;8;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;23:45;7;;;;;;;;;;;
ES0022000005731860JV1P;25/10/2018;0:00;7;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;0:15;8;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;0:30;7;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;0:45;7;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;1:00;7;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;1:15;7;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;1:30;6;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;1:45;7;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;2:00;7;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;2:15;6;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;2:30;7;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;2:45;6;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;3:00;7;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;3:15;6;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;3:30;7;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;3:45;6;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;4:00;7;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;4:15;6;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;4:30;7;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;4:45;7;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;5:00;6;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;5:15;7;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;5:30;8;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;5:45;19;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;6:00;17;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;6:15;17;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;6:30;22;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;6:45;25;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;7:00;25;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;7:15;24;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;7:30;24;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;7:45;25;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;8:00;27;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;8:15;30;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;8:30;29;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;8:45;29;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;9:00;30;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;9:15;28;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;9:30;29;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;9:45;28;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;10:00;28;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;10:15;31;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;10:30;31;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;10:45;34;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;11:00;33;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;11:15;33;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;11:30;30;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;11:45;32;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;12:00;32;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;12:15;31;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;12:30;31;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;12:45;32;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;13:00;33;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;13:15;31;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;13:30;31;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;13:45;32;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;14:00;31;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;14:15;30;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;14:30;30;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;14:45;26;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;15:00;28;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;15:15;27;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;15:30;19;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;15:45;16;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;16:00;15;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;16:15;15;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;16:30;15;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;16:45;15;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;17:00;15;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;17:15;14;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;17:30;14;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;17:45;13;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;18:00;12;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;18:15;14;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;18:30;13;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;18:45;12;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;19:00;12;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;19:15;12;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;19:30;13;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;19:45;12;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;20:00;12;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;20:15;9;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;20:30;9;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;20:45;9;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;21:00;8;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;21:15;8;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;21:30;8;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;21:45;8;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;22:00;8;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;22:15;7;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;22:30;7;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;22:45;8;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;23:00;7;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;23:15;7;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;23:30;7;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;23:45;7;;;;;;;;;;;
ES0022000005731860JV1P;26/10/2018;0:00;7;;;;;;;;;;;
ES0022000005731860JV1P;27/10/2018;0:15;7;;;;;;;;;;;
ES0022000005731860JV1P;27/10/2018;0:30;7;;;;;;;;;;;
ES0022000005731860JV1P;27/10/2018;0:45;7;;;;;;;;;;;
ES0022000005731860JV1P;27/10/2018;1:00;7;;;;;;;;;;;
ES0022000005731860JV1P;27/10/2018;1:15;6;;;;;;;;;;;
ES0022000005731860JV1P;27/10/2018;1:30;7;;;;;;;;;;;
ES0022000005731860JV1P;27/10/2018;1:45;6;;;;;;;;;;;
ES0022000005731860JV1P;27/10/2018;2:00;7;;;;;;;;;;;
ES0022000005731860JV1P;27/10/2018;2:15;6;;;;;;;;;;;
ES0022000005731860JV1P;27/10/2018;2:30;6;;;;;;;;;;;
ES0022000005731860JV1P;27/10/2018;2:45;7;;;;;;;;;;;
ES0022000005731860JV1P;27/10/2018;3:00;6;;;;;;;;;;;
ES0022000005731860JV1P;27/10/2018;3:15;7;;;;;;;;;;;
ES0022000005731860JV1P;27/10/2018;3:30;6;;;;;;;;;;;
ES0022000005731860JV1P;27/10/2018;3:45;6;;;;;;;;;;;
ES0022000005731860JV1P;27/10/2018;4:00;7;;;;;;;;;;;
ES0022000005731860JV1P;27/10/2018;4:15;6;;;;;;;;;;;
ES0022000005731860JV1P;27/10/2018;4:30;7;;;;;;;;;;;
ES0022000005731860JV1P;27/10/2018;4:45;6;;;;;;;;;;;
ES0022000005731860JV1P;27/10/2018;5:00;6;;;;;;;;;;;
ES0022000005731860JV1P;27/10/2018;5:15;7;;;;;;;;;;;
ES0022000005731860JV1P;27/10/2018;5:30;6;;;;;;;;;;;
ES0022000005731860JV1P;27/10/2018;5:45;6;;;;;;;;;;;
ES0022000005731860JV1P;27/10/2018;6:00;7;;;;;;;;;;;
ES0022000005731860JV1P;27/10/2018;6:15;6;;;;;;;;;;;
ES0022000005731860JV1P;27/10/2018;6:30;6;;;;;;;;;;;
ES0022000005731860JV1P;27/10/2018;6:45;6;;;;;;;;;;;
ES0022000005731860JV1P;27/10/2018;7:00;7;;;;;;;;;;;
ES0022000005731860JV1P;27/10/2018;7:15;7;;;;;;;;;;;
ES0022000005731860JV1P;27/10/2018;7:30;7;;;;;;;;;;;
ES0022000005731860JV1P;27/10/2018;7:45;7;;;;;;;;;;;
ES0022000005731860JV1P;27/10/2018;8:00;7;;;;;;;;;;;
ES0022000005731860JV1P;27/10/2018;8:15;8;;;;;;;;;;;
ES0022000005731860JV1P;27/10/2018;8:30;7;;;;;;;;;;;
ES0022000005731860JV1P;27/10/2018;8:45;7;;;;;;;;;;;
ES0022000005731860JV1P;27/10/2018;9:00;7;;;;;;;;;;;
ES0022000005731860JV1P;27/10/2018;9:15;7;;;;;;;;;;;
ES0022000005731860JV1P;27/10/2018;9:30;6;;;;;;;;;;;
